Current_TEG.png
 71.66830000,  0.71890000
 90.81930000,  1.17510000
 97.33460000,  1.32720000
 99.70380000,  1.36870000
103.25770000,  1.50690000
108.78580000,  1.64520000
115.49850000,  1.86640000
124.97530000,  2.21200000
127.73940000,  2.32260000
130.50350000,  2.35020000
134.84700000,  2.40550000
142.15200000,  2.54380000
149.85190000,  2.68200000
152.81340000,  2.72350000
156.56470000,  2.77880000
159.52620000,  2.84790000
185.78480000,  3.52530000
