  0.09970000,  1.77690000
  0.20010000,  1.79750000
  0.30050000,  1.77690000
  0.40080000,  1.79750000
  0.44410000,  1.75620000
  0.46580000,  1.73550000
  0.48420000,  1.69420000
  0.49790000,  1.65290000
  0.51110000,  1.57020000
  0.51960000,  1.46690000
  0.52750000,  1.32230000
  0.53600000,  1.11570000
  0.54450000,  0.86780000
  0.55040000,  0.64050000
  0.55630000,  0.43390000
  0.56220000,  0.22730000
  0.56680000,  0.02070000
